artist,year,track,album,tags,labelid,url,cluster,distance,bpm_essentia
Various Artists,2012.0,Ricardo Garduno - P2ac2 (Kyle Geiger Remix),Five Years Illegal Alien,alexi delano|audio injection|electronic|experimental|jpls|jonas kopp|kyle geiger|perc|pig &amp; dan|sasha carassi|techno|xhin|ambient|electro|electronica|Mexico,29,https://illegalalienrecords.bandcamp.com/track/p2ac2-kyle-geiger-remix,1,0.1718159961290407,128.04
Various Artists,2012.0,Ricardo Garduno - Rumores (Xpansul Remix),Five Years Illegal Alien,alexi delano|audio injection|electronic|experimental|jpls|jonas kopp|kyle geiger|perc|pig &amp; dan|sasha carassi|techno|xhin|ambient|electro|electronica|Mexico,29,https://illegalalienrecords.bandcamp.com/track/rumores-xpansul-remix,0,0.2105163861240421,124.97
Various Artists,2012.0,Submerge - Dismantle (Octave Remix),Five Years Illegal Alien,alexi delano|audio injection|electronic|experimental|jpls|jonas kopp|kyle geiger|perc|pig &amp; dan|sasha carassi|techno|xhin|ambient|electro|electronica|Mexico,29,https://illegalalienrecords.bandcamp.com/track/dismantle-octave-remix,0,0.2297003085390022,125.93
Various Artists,2012.0,Submerge - Dismantle (Original Mix),Five Years Illegal Alien,alexi delano|audio injection|electronic|experimental|jpls|jonas kopp|kyle geiger|perc|pig &amp; dan|sasha carassi|techno|xhin|ambient|electro|electronica|Mexico,29,https://illegalalienrecords.bandcamp.com/track/dismantle-original-mix,1,0.1598052549942668,129.01
Vertical Spectrum,2016.0,Vertical Spectrum - Elizium,Spectral Lines EP,electronic|experimental|techno|ambient|electro|electronica|Mexico,29,https://illegalalienrecords.bandcamp.com/track/vertical-spectrum-elizium,0,0.1175713725869054,125.99
Vertical Spectrum,2016.0,Vertical Spectrum - Spectral Lines,Spectral Lines EP,electronic|experimental|techno|ambient|electro|electronica|Mexico,29,https://illegalalienrecords.bandcamp.com/track/vertical-spectrum-spectral-lines,2,0.2197766307204881,129.95
Vertical Spectrum,2016.0,Vertical Spectrum - Unknown Perception,Spectral Lines EP,electronic|experimental|techno|ambient|electro|electronica|Mexico,29,https://illegalalienrecords.bandcamp.com/track/vertical-spectrum-unknown-perception,2,0.2094419336377978,129.93
"Virulent, Annie Hall",2016.0,Virulent - Impatience,Disconnections EP,electronic|experimental|techno|ambient|electro|electronica|Mexico,29,https://illegalalienrecords.bandcamp.com/track/virulent-impatience,1,0.2221287605875182,128.03
"Virulent, Annie Hall",2016.0,Virulent - Tension,Disconnections EP,electronic|experimental|techno|ambient|electro|electronica|Mexico,29,https://illegalalienrecords.bandcamp.com/track/virulent-tension,0,0.1524541043256473,127.97
Wave Form,2018.0,Wave Form - Only Kind Strange,Molecole EP,electronic|experimental|techno|ambient|electro|electronica|Mexico,29,https://illegalalienrecords.bandcamp.com/track/wave-form-only-kind-strange,0,0.2053334786807371,125.0
"Wirrwarr, DJ Emerson",2016.0,Wirrwarr - Blind,Metafisico EP,electronic|experimental|techno|ambient|electro|electronica|Mexico,29,https://illegalalienrecords.bandcamp.com/track/wirrwarr-blind,1,0.2059649998008168,128.02
"Wirrwarr, DJ Emerson",2016.0,Wirrwarr - Metafisico,Metafisico EP,electronic|experimental|techno|ambient|electro|electronica|Mexico,29,https://illegalalienrecords.bandcamp.com/track/wirrwarr-metafisico,1,0.2390093511475557,128.08
Bruce,2018.0,Meek,Sonder Somatic,electronic|Bristol,31,https://wordsofbruce.bandcamp.com/track/meek,0,0.2256218257045412,122.02
"Wirrwarr, DJ Emerson",2016.0,Wirrwarr - Uniforce 59.58 (DJ Emerson Remix),Metafisico EP,electronic|experimental|techno|ambient|electro|electronica|Mexico,29,https://illegalalienrecords.bandcamp.com/track/wirrwarr-uniforce-5958-dj-emerson-remix,1,0.1538447247188701,128.14
"XHEI, Perc, Kwartz, Kessell",2018.0,XHEI - Ectomorfo (Kessell Remix),Ectomorfo,electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/xhei-ectomorfo-kessell-remix,1,0.2296326272665583,128.08
"XHEI, Perc, Kwartz, Kessell",2018.0,XHEI - Ectomorfo (Kwartz Remix),Ectomorfo,electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/xhei-ectomorfo-kwartz-remix,1,0.1965764841465613,129.94
"XHEI, Perc, Kwartz, Kessell",2018.0,XHEI - Ectomorfo,Ectomorfo,electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/xhei-ectomorfo,2,0.1726951936983641,130.99
"Xpansul, Deepbass, Ness, Aleja Sanchez, Echologist, Fabrizio Lapiana, Baall",2018.0,Aleja Sanchez - Forbidden Earth,Illegal Alien X Years Vol. I,electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/aleja-sanchez-forbidden-earth,2,0.2185198351193997,128.05
"YYYY, Audio Injection, Andrei Morant, RVDE, Submerge, Fixon, Fixeer, Mark Morris, UnCUT",2019.0,UnCUT - Riots,Archives 08 (2007 - 2016),electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/uncut-riots,2,0.1669967678935653,129.0
"Xpansul, Deepbass, Ness, Aleja Sanchez, Echologist, Fabrizio Lapiana, Baall",2018.0,Deepbass & Ness - Multidimensionalmanalien,Illegal Alien X Years Vol. I,electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/deepbass-ness-multidimensionalmanalien,1,0.2334981061433216,126.02
"Xpansul, Deepbass, Ness, Aleja Sanchez, Echologist, Fabrizio Lapiana, Baall",2018.0,Echologist - Catalepsy,Illegal Alien X Years Vol. I,electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/echologist-catalepsy,1,0.1963769260646669,126.97
"Xpansul, Deepbass, Ness, Aleja Sanchez, Echologist, Fabrizio Lapiana, Baall",2018.0,Fabrizio Lapiana - Absinth,Illegal Alien X Years Vol. I,electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/fabrizio-lapiana-absinth,2,0.2077403706288255,128.12
"Xpansul, Deepbass, Ness, Aleja Sanchez, Echologist, Fabrizio Lapiana, Baall",2018.0,Xpansul - A Land Called Techno Feat STEEL5000,Illegal Alien X Years Vol. I,electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/xpansul-a-land-called-techno-feat-steel5000,1,0.1799023196708438,127.98
YYYY,2015.0,YYYY -  Directive,NN EP,electronic|experimental|techno|ambient|electro|electronica|Mexico,29,https://illegalalienrecords.bandcamp.com/track/yyyy-directive,0,0.229677032139608,126.01
YYYY,2015.0,YYYY -  Dub 2,NN EP,electronic|experimental|techno|ambient|electro|electronica|Mexico,29,https://illegalalienrecords.bandcamp.com/track/yyyy-dub-2,1,0.1300784335343502,126.07
YYYY,2015.0,YYYY -  Phonic (XHEI Remix),NN EP,electronic|experimental|techno|ambient|electro|electronica|Mexico,29,https://illegalalienrecords.bandcamp.com/track/yyyy-phonic-xhei-remix,2,0.1577698330630441,130.96
YYYY,2015.0,YYYY - Confined (Ricardo Garduno Remix),NN EP,electronic|experimental|techno|ambient|electro|electronica|Mexico,29,https://illegalalienrecords.bandcamp.com/track/yyyy-confined-ricardo-garduno-remix,1,0.2252975589869909,124.94
YYYY,2015.0,YYYY - Confined,NN EP,electronic|experimental|techno|ambient|electro|electronica|Mexico,29,https://illegalalienrecords.bandcamp.com/track/yyyy-confined,1,0.2302244100954404,126.01
YYYY,2015.0,YYYY - NN,NN EP,electronic|experimental|techno|ambient|electro|electronica|Mexico,29,https://illegalalienrecords.bandcamp.com/track/yyyy-nn,1,0.2165914306722664,124.96
"YYYY, Audio Injection, Andrei Morant, RVDE, Submerge, Fixon, Fixeer, Mark Morris, UnCUT",2019.0,Fixeer - Arkanoid (Mark Morris Remix),Archives 08 (2007 - 2016),electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/fixeer-arkanoid-mark-morris-remix,0,0.2440689551803213,126.76
"YYYY, Audio Injection, Andrei Morant, RVDE, Submerge, Fixon, Fixeer, Mark Morris, UnCUT",2019.0,Fixon - The Pain Is Gone (Audio Injection Remix),Archives 08 (2007 - 2016),electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/fixon-the-pain-is-gone-audio-injection-remix-2,2,0.1545612847543928,130.01
"YYYY, Audio Injection, Andrei Morant, RVDE, Submerge, Fixon, Fixeer, Mark Morris, UnCUT",2019.0,Sintoma - Mental Progress,Archives 08 (2007 - 2016),electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/sintoma-mental-progress-2,0,0.219814667225509,124.98
"YYYY, Audio Injection, Andrei Morant, RVDE, Submerge, Fixon, Fixeer, Mark Morris, UnCUT",2019.0,Splinter (UA) - Ruger,Archives 08 (2007 - 2016),electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/splinter-ua-ruger,0,0.2355974098401081,125.92
"YYYY, Audio Injection, Andrei Morant, RVDE, Submerge, Fixon, Fixeer, Mark Morris, UnCUT",2019.0,Submerge - Boystown on Broadview,Archives 08 (2007 - 2016),electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/submerge-boystown-on-broadview-2,2,0.2490831248134151,127.97
"YYYY, Audio Injection, Andrei Morant, RVDE, Submerge, Fixon, Fixeer, Mark Morris, UnCUT",2019.0,Submerge - Lakestreet Search,Archives 08 (2007 - 2016),electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/submerge-lakestreet-search-2,2,0.1054002781341388,128.17
"YYYY, Audio Injection, Andrei Morant, RVDE, Submerge, Fixon, Fixeer, Mark Morris, UnCUT",2019.0,YYYY - NN,Archives 08 (2007 - 2016),electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/yyyy-nn-2,1,0.2165914306722664,124.97
d_b (De'formation Boole'enne),2018.0,d_b (Déformation Booléenne) - Limbic Shit,Limbic Shit EP,electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/d-b-de-formation-boole-enne-limbic-shit,1,0.2429748593394792,132.97
Æmpty,2020.0,Æmpty - Claustrophobic,Glitched Visionary Programme,electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/mpty-claustrophobic,1,0.2240885975577942,136.9
Æmpty,2020.0,Æmpty - Misunderstood,Glitched Visionary Programme,electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/mpty-misunderstood,1,0.1887104705639527,131.93
Æmpty,2018.0,æmpty - Cathedral Voices,Raw Methods,electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/mpty-cathedral-voices,1,0.2040551942496851,128.03
Æmpty,2018.0,æmpty - Freji,Raw Methods,electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/mpty-freji,1,0.170760095435538,129.94
"Ðiagram, Ricardo Garduno",2018.0,Ðiagram - In Space (Ricardo Garduno Remix),Mental Preparation EP,electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/iagram-in-space-ricardo-garduno-remix,1,0.1741371661134037,127.95
"Ðiagram, Ricardo Garduno",2018.0,Ðiagram - In Space,Mental Preparation EP,electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/iagram-in-space,2,0.2245518573933211,128.13
"Ðiagram, Ricardo Garduno",2018.0,Ðiagram - Mental Preparation,Mental Preparation EP,electronic|experimental|techno|ambient|electro|electronica|techno|Mexico,29,https://illegalalienrecords.bandcamp.com/track/iagram-mental-preparation,2,0.2032483973597429,128.05
Altstadt Echo,2018.0,Across the Field,1954,electronic|berlin techno|detroit techno|drone|drone techno|experimental techno|techno|Detroit,30,https://moderncathedrals.bandcamp.com/track/across-the-field,1,0.168183111394174,129.91
Altstadt Echo,2019.0,Because We're Carrying The Fire (Original Mix),1933,electronic|drone|drone techno|experimental techno|techno|Detroit,30,https://moderncathedrals.bandcamp.com/track/because-were-carrying-the-fire-original-mix,2,0.1185847076950728,131.99
Altstadt Echo,2018.0,Exhumed I.I,Exhumed Tapes I,electronic|berlin techno|deep techno|detroit techno|drone|drone techno|dub techno|experimental techno|techno|Detroit,30,https://moderncathedrals.bandcamp.com/track/exhumed-i-i,0,0.2430681128885183,125.96
Altstadt Echo,2018.0,Exhumed I.II,Exhumed Tapes I,electronic|berlin techno|deep techno|detroit techno|drone|drone techno|dub techno|experimental techno|techno|Detroit,30,https://moderncathedrals.bandcamp.com/track/exhumed-i-ii,1,0.1738396811989156,128.98
Altstadt Echo,2017.0,I Outlive Myself,1905,electronic|abdulla rashim|altstadt echo|deep techno|detroit techno|drone|drone techno|experimental techno|stave|techno|Detroit,30,https://moderncathedrals.bandcamp.com/track/i-outlive-myself,0,0.2122649011910098,122.95
Altstadt Echo,2015.0,Modern Cathedrals pt. 1 (Princevali Remix),Modern Cathedrals pt. 1 & 2,electronic|drone|drone techno|experimental techno|techno|Detroit,30,https://moderncathedrals.bandcamp.com/track/modern-cathedrals-pt-1-princevali-remix,0,0.2197574572246284,120.03
Altstadt Echo,2015.0,Modern Cathedrals pt. 1 (Terrence Dixon Remix),Modern Cathedrals pt. 1 & 2,electronic|drone|drone techno|experimental techno|techno|Detroit,30,https://moderncathedrals.bandcamp.com/track/modern-cathedrals-pt-1-terrence-dixon-remix,0,0.2038757280096302,126.99
Altstadt Echo,2015.0,Modern Cathedrals pt. 3 (Donor Remix),Modern Cathedrals pt. 3,electronic|drone|drone techno|experimental techno|techno|Detroit,30,https://moderncathedrals.bandcamp.com/track/modern-cathedrals-pt-3-donor-remix,2,0.2272675887810988,129.0
Altstadt Echo,2015.0,Modern Cathedrals pt. 3 (Luigi Tozzi Remix 2),Modern Cathedrals pt. 3,electronic|drone|drone techno|experimental techno|techno|Detroit,30,https://moderncathedrals.bandcamp.com/track/modern-cathedrals-pt-3-luigi-tozzi-remix-2,0,0.2399327941609407,126.91
Altstadt Echo,2015.0,Modern Cathedrals pt. 3 (Original Mix),Modern Cathedrals pt. 3,electronic|drone|drone techno|experimental techno|techno|Detroit,30,https://moderncathedrals.bandcamp.com/track/modern-cathedrals-pt-3-original-mix,0,0.123992138979783,125.76
Altstadt Echo,2019.0,Slept But A Sea Apart (Original Mix),1933,electronic|drone|drone techno|experimental techno|techno|Detroit,30,https://moderncathedrals.bandcamp.com/track/slept-but-a-sea-apart-original-mix,1,0.1751110100204879,126.96
Altstadt Echo,2017.0,The Descent (Varg Remix),1913,electronic|deep techno|detroit techno|drone|drone techno|electronic|experimental techno|left field techno|techno|Detroit,30,https://moderncathedrals.bandcamp.com/track/the-descent-varg-remix,1,0.1824684693582659,129.99
Altstadt Echo,2019.0,Two Hunted Animals (Original Mix),1933,electronic|drone|drone techno|experimental techno|techno|Detroit,30,https://moderncathedrals.bandcamp.com/track/two-hunted-animals-original-mix,2,0.1801762221501306,131.98
Modern Cathedrals,2016.0,Altstadt Echo - 2nd Ave (Original Mix),Lamentations I,electronic|drone|drone techno|experimental techno|techno|Detroit,30,https://moderncathedrals.bandcamp.com/track/2nd-ave-original-mix,1,0.222209014036403,128.24
Modern Cathedrals,2016.0,Äsop - Facet (Original Mix),Lamentations I,electronic|drone|drone techno|experimental techno|techno|Detroit,30,https://moderncathedrals.bandcamp.com/track/facet-original-mix,0,0.2453055259778547,124.99
St. Concrete,2019.0,Oberbaumbrücke (Original Mix),Listen Past Me,electronic|berlin techno|detroit techno|drone|drone techno|dub techno|experimental techno|techno|Detroit,30,https://moderncathedrals.bandcamp.com/track/oberbaumbru-cke-original-mix,1,0.2360593321924022,131.95
Uun,2020.0,Analysis Paralysis (Original Mix),Sacred Sevens I,electronic|deep techno|drone|drone techno|experimental techno|techno|Detroit,30,https://moderncathedrals.bandcamp.com/track/analysis-paralysis-original-mix,1,0.1467730138510474,129.93
Uun,2020.0,Eternal Recurrence (Original Mix),Sacred Sevens I,electronic|deep techno|drone|drone techno|experimental techno|techno|Detroit,30,https://moderncathedrals.bandcamp.com/track/eternal-recurrence-original-mix,1,0.2175220042551801,129.89
Uun,2018.0,Exhumed II.II,Exhumed Tapes II,electronic|drone|drone techno|experimental techno|techno|Detroit,30,https://moderncathedrals.bandcamp.com/track/exhumed-ii-ii,2,0.1111459521521986,130.01
Uun,2018.0,Exhumed II.III,Exhumed Tapes II,electronic|drone|drone techno|experimental techno|techno|Detroit,30,https://moderncathedrals.bandcamp.com/track/exhumed-ii-iii,1,0.0991191933653282,129.92
Uun,2020.0,Hope Within a Hopeless System (Original Mix),Sacred Sevens I,electronic|deep techno|drone|drone techno|experimental techno|techno|Detroit,30,https://moderncathedrals.bandcamp.com/track/hope-within-a-hopeless-system-original-mix,2,0.2015537958021984,133.02
Bruce,2018.0,Cacao,Sonder Somatic,electronic|Bristol,31,https://wordsofbruce.bandcamp.com/track/cacao,0,0.2277248789249815,120.0
Bruce,2014.0,Not Stochastic,Not Stochastic,electronic|Bristol,31,https://wordsofbruce.bandcamp.com/track/not-stochastic,0,0.231422740976897,122.02
Bruce,2018.0,Serotonin Levels Low,Sonder Somatic,electronic|Bristol,31,https://wordsofbruce.bandcamp.com/track/serotonin-levels-low,0,0.2122426388458217,132.93
Bruce,2016.0,Steals,Steals,electronic|techno|Bristol,31,https://wordsofbruce.bandcamp.com/track/steals,0,0.2228364116883747,121.96
Bruce,2018.0,What,Sonder Somatic,electronic|Bristol,31,https://wordsofbruce.bandcamp.com/track/what,1,0.2123019001027297,128.02
Bruce,2018.0,Æon,Sonder Somatic,electronic|Bristol,31,https://wordsofbruce.bandcamp.com/track/on,0,0.2372417704219225,123.67
Elgato,2010.0,Blue,Tonight,London,31,https://hessleaudio.bandcamp.com/track/blue,0,0.2112120502756614,123.97
Hessle Audio,2011.0,Bijoux,116 & Rising,London,31,https://hessleaudio.bandcamp.com/track/bijoux,0,0.1874327445173624,124.98
Hessle Audio,2011.0,Elgato - Music (Body Mix),116 & Rising,London,31,https://hessleaudio.bandcamp.com/track/music-body-mix,0,0.2284419819914395,121.0
Joe,2017.0,MPH,Tail Lift / MPH,electronic|house|percussive|London,31,https://joemakemusic.bandcamp.com/track/mph,0,0.2433327442753484,107.99
Hessle Audio,2011.0,Joe - Twice,116 & Rising,London,31,https://hessleaudio.bandcamp.com/track/twice,0,0.2208519000234747,115.99
Hessle Audio,2011.0,Randomer - Brunk,116 & Rising,London,31,https://hessleaudio.bandcamp.com/track/brunk,0,0.2455168749647118,133.89
Joy O & Ben Vince,2018.0,Systems Algin,Transition 2 / Systems Align,London,31,https://hessleaudio.bandcamp.com/track/systems-algin,0,0.2267158763187181,126.05
Pangaea,2016.0,One By One,In Drum Play,electronic|house|techno|techno|London,31,https://pangaeauk.bandcamp.com/track/one-by-one,0,0.2364891604128761,128.03
Pangaea,2018.0,Proxy,Bone Sucka,electronic|house|techno|London,31,https://pangaeauk.bandcamp.com/track/proxy,1,0.2246554486960551,125.98
Pangaea,2012.0,Release,Release,electronic|house|techno|London,31,https://pangaeauk.bandcamp.com/track/release,0,0.2470828963049072,133.47
Pangaea,2016.0,Send It In,In Drum Play,electronic|house|techno|techno|London,31,https://pangaeauk.bandcamp.com/track/send-it-in,0,0.2415549525178544,114.95
Pangaea,2011.0,Won't Hurt,Inna Daze / Won't Hurt,electronic|house|techno|London,31,https://pangaeauk.bandcamp.com/track/wont-hurt,0,0.2429780662376996,133.96
Pearson Sound,2015.0,Crank Call,Pearson Sound [LP],electronic|house|ambient|bass music|techno|London,31,https://mus/track/crank-call,0,0.1438449571356882,117.05
Pearson Sound,2015.0,Glass Eye,Pearson Sound [LP],electronic|house|ambient|bass music|techno|London,31,https://mus/track/glass-eye,0,0.2100144784850169,122.02
Pearson Sound,2013.0,Lola,Starburst EP,electronic|house|ambient|bass music|techno|London,31,https://mus/track/lola,0,0.2126558721840711,115.85
Pearson Sound,2015.0,Rubber Tree,Pearson Sound [LP],electronic|house|ambient|bass music|techno|London,31,https://mus/track/rubber-tree,0,0.2079938216639346,126.27
Pev & Kowton,2013.0,Junked,Raw Code,London,31,https://hessleaudio.bandcamp.com/track/junked,0,0.1692838707666435,112.74
Ploy,2016.0,Sala One Five,Sala One Five,electronic|house|techno|London,31,https://ployuk.bandcamp.com/track/sala-one-five,0,0.2042082990340431,126.92
JNKS,2021.0,Timeselector,Selector,electronic techno Munich,16,https://credo-rec.bandcamp.com/track/timeselector,2,0.0631443474766692,132.06
Shelley Parker,2018.0,Masonry Pier,Red Cotton EP,London,31,https://hessleaudio.bandcamp.com/track/masonry-pier,0,0.2248268731092835,129.97
ALBERT SALVATIERRA,2021.0,Bullshit,One In A Million,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/bullshit,2,0.2446441178728348,136.92
ALBERT SALVATIERRA,2021.0,One In A Million,One In A Million,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/one-in-a-million,3,0.1711612268191076,165.62
ALBERT SALVATIERRA,2021.0,Uncertainly,One In A Million,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/uncertainly,2,0.1381098689915625,132.89
4NYØN3 + ( Unkle Fon Rmx ),2020.0,Decomposed,Rotten Humanity EP,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/decomposed,2,0.2365813194102889,129.87
4NYØN3 + ( Unkle Fon Rmx ),2020.0,Decomposing,Rotten Humanity EP,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/decomposing,2,0.181074677275661,129.93
A.MORGAN,2018.0,Nervus,Dystrophy,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/nervus,2,0.1218643052228097,135.9
A.MORGAN,2018.0,Red Moon,Dystrophy,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/red-moon,2,0.1689152180611978,135.95
A.MORGAN,2018.0,Splitting,Dystrophy,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/splitting,2,0.2410726002516065,133.68
ALARICO,2020.0,Cut Yo´ Finger,Cut Yo´Finger EP,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/cut-yo-finger,2,0.227936837641215,138.01
ALARICO,2020.0,Fast Paced,Cut Yo´Finger EP,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/fast-paced,2,0.1934993370392592,138.98
ALARICO,2020.0,The Wanderer,Cut Yo´Finger EP,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/the-wanderer,2,0.2241052455167077,138.03
BRUMANN & FINALVERSION3,2019.0,Brumann - Parallel Wars (Brumann Remix),Parallel,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/parallel-wars-brumann-remix,2,0.2113220409084877,129.99
BRUMANN & FINALVERSION3,2019.0,Brumann - Parallel Wars,Parallel,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/parallel-wars,2,0.1258803052703293,129.97
BRUMANN & FINALVERSION3,2019.0,Brumann & Finalversion3 - Parallel Minds,Parallel,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/parallel-minds,2,0.2172238240615728,130.01
BiLY,2020.0,Problems With Authority,Disorder,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/problems-with-authority,1,0.1920027755326565,135.04
BiLY,2020.0,Restless Behavior,Disorder,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/restless-behavior,2,0.1778649105910488,131.06
CARDAO,2020.0,Breaker,Checked,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/breaker,2,0.2080011812004117,129.9
CARDAO,2020.0,Physics,Checked,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/physics,2,0.2278571341076131,130.97
CASUAL TREATMENT + (_Joton_Rmx_),2019.0,Säulen ( Joton Rmx ),Polarity Transition,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/s-ulen-joton-rmx,2,0.2175765847719236,129.94
CASUAL TREATMENT + (_Joton_Rmx_),2019.0,Säulen,Polarity Transition,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/s-ulen,2,0.2190693506909171,130.98
CASUAL TREATMENT + (_Joton_Rmx_),2019.0,Terraforming Mars,Polarity Transition,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/terraforming-mars,2,0.0918434364788103,131.06
DINAMITE + ( d_func. aka Alexander Kowalski Rmx ),2019.0,Into The Abbys,Into The Abbys,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/into-the-abbys,2,0.2304305831787642,131.98
DINAMITE + ( d_func. aka Alexander Kowalski Rmx ),2019.0,Throwing Yourself,Into The Abbys,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/throwing-yourself,2,0.1883572409150188,132.01
DJ SODEYAMA + (_Paul_Ritch_Rmx_),2020.0,PTTRN 41,PTTRN Ep,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/pttrn-41,2,0.202682450123875,134.33
DJ SODEYAMA + (_Paul_Ritch_Rmx_),2020.0,PTTRN 42,PTTRN Ep,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/pttrn-42,2,0.2251194784668987,133.96
DJ SODEYAMA + (_Paul_Ritch_Rmx_),2020.0,PTTRN 43,PTTRN Ep,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/pttrn-43,2,0.1173334866766553,132.03
"DisX3, JOTON , KIKE PRAVDA & MODDULLAR",2020.0,DisX3 - Phobos,Flashing Darkness Ep,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/phobos,1,0.1773255999373097,135.02
"DisX3, JOTON , KIKE PRAVDA & MODDULLAR",2020.0,Joton - Flashing Darkness,Flashing Darkness Ep,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/flashing-darkness,2,0.1689835088203335,127.94
"DisX3, JOTON , KIKE PRAVDA & MODDULLAR",2020.0,Kike Pravda - E- Mission,Flashing Darkness Ep,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/e-mission,2,0.1194375013137334,129.95
ELECTRIC RESCUE,2018.0,Cornwalss,Su1810,electronic|techno|ambient|darktechno|industrial techno.|León,32,https://newrhythmic-records.bandcamp.com/track/cornwalss,1,0.1570813897152936,131.96
